测试IPV6,#genre#
欢乐剧场,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
百视通4K,http://[2409:8087:5e01:34::30]:6610/ZTE_CMS/00000001000000060000000000000202/index.m3u8?key=tvbox6_com
爱上4K.备用,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000459/index.m3u8?key=tvbox6_com
超级体育,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
海外剧场,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
中国功夫,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
军旅剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
精品萌宠,http://[2409:8087:1a0b:df::400c]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
潮妈辣婆,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品纪录,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
家庭剧场,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
精品大剧,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
军事评论,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
明星大片,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
东北热剧,http://[2409:8087:1a0b:df::4017]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
卡酷少儿,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
梨园频道,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
CETV-1,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-4,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8




电视直播IPV4,#genre#
南山有线,http://113.64.145.224:8081/hls/18/index.m3u8
揭西台,http://113.64.145.224:8081/hls/19/index.m3u8
本港台,http://113.64.145.224:8081/hls/135/index.m3u8
凤凰资讯高清,http://113.64.145.224:8081/hls/36/index.m3u8
凤凰卫视高清,http://113.64.145.224:8081/hls/37/index.m3u8
凤凰香港高清,http://113.64.145.224:8081/hls/38/index.m3u8
揭西高清,http://113.64.145.224:8081/hls/39/index.m3u8
经典电影,http://113.64.145.224:8081/hls/61/index.m3u8
DOX电影,http://113.64.145.224:8081/hls/62/index.m3u8
热播剧场,http://113.64.145.224:8081/hls/63/index.m3u8
南方经济高清,http://113.64.145.224:8081/hls/66/index.m3u8






河北IPV4,#genre#

中央1高清,http://111.225.115.13:808/tsfile/live/0001_1.m3u8
中央2高清,http://111.225.115.13:808/tsfile/live/0002_1.m3u8
中央3标清,http://111.225.115.13:808/tsfile/live/0003_1.m3u8
中央4高清,http://111.225.115.13:808/tsfile/live/0004_1.m3u8
中央5标清,http://111.225.115.13:808/tsfile/live/0005_1.m3u8
中央6标清,http://111.225.115.13:808/tsfile/live/0006_1.m3u8
中央7高清,http://111.225.115.13:808/tsfile/live/0007_1.m3u8
中央8标清,http://111.225.115.13:808/tsfile/live/0008_1.m3u8
中央9高清,http://111.225.115.13:808/tsfile/live/0009_1.m3u8
中央10高清,http://111.225.115.13:808/tsfile/live/0010_1.m3u8
中央11高清,http://111.225.115.13:808/tsfile/live/0011_1.m3u8
中央12高清,http://111.225.115.13:808/tsfile/live/0012_1.m3u8
中央13高清,http://111.225.115.13:808/tsfile/live/0013_1.m3u8
中央14高清,http://111.225.115.13:808/tsfile/live/0014_1.m3u8
中央15高清,http://111.225.115.13:808/tsfile/live/0015_1.m3u8
中央16高清,http://111.225.115.13:808/tsfile/live/0016_1.m3u8
中央17高清,http://111.225.115.13:808/tsfile/live/0017_1.m3u8
中央5+高清,http://111.225.115.13:808/tsfile/live/0018_1.m3u8
河北卫视高清,http://111.225.115.13:808/tsfile/live/0019_1.m3u8
河北经济生活高清,http://111.225.115.13:808/tsfile/live/1000_1.m3u8
河北都市高清,http://111.225.115.13:808/tsfile/live/1001_1.m3u8
河北影视剧高清,http://111.225.115.13:808/tsfile/live/1002_1.m3u8
河北少儿科教高清,http://111.225.115.13:808/tsfile/live/1003_1.m3u8
河北公共高清,http://111.225.115.13:808/tsfile/live/1004_1.m3u8
河北农民高清,http://111.225.115.13:808/tsfile/live/1005_1.m3u8
河北杂技,http://111.225.115.13:808/tsfile/live/1006_1.m3u8
保定新闻综合,http://111.225.115.13:808/tsfile/live/1007_1.m3u8
保定公共频道,http://111.225.115.13:808/tsfile/live/1008_1.m3u8
保定生活健康,http://111.225.115.13:808/tsfile/live/1009_1.m3u8
湖南卫视高清,http://111.225.115.13:808/tsfile/live/1010_1.m3u8
浙江卫视高清,http://111.225.115.13:808/tsfile/live/1011_1.m3u8
江苏卫视高清,http://111.225.115.13:808/tsfile/live/1012_1.m3u8
安徽卫视高清,http://111.225.115.13:808/tsfile/live/1013_1.m3u8
东南卫视高清,http://111.225.115.13:808/tsfile/live/1014_1.m3u8
北京卫视高清,http://111.225.115.13:808/tsfile/live/1015_1.m3u8
天津卫视高清,http://111.225.115.13:808/tsfile/live/1016_1.m3u8
辽宁卫视高清,http://111.225.115.13:808/tsfile/live/1017_1.m3u8
山东卫视高清,http://111.225.115.13:808/tsfile/live/1018_1.m3u8
河南卫视高清,http://111.225.115.13:808/tsfile/live/0119_1.m3u8
青海卫视,http://111.225.115.13:808/tsfile/live/0140_1.m3u8
内蒙古卫视,http://111.225.115.13:808/tsfile/live/0109_1.m3u8
贵州卫视高清,http://111.225.115.13:808/tsfile/live/1019_1.m3u8
深圳卫视高清,http://111.225.115.13:808/tsfile/live/1020_1.m3u8
湖北卫视高清,http://111.225.115.13:808/tsfile/live/1021_1.m3u8
东方卫视高清,http://111.225.115.13:808/tsfile/live/1022_1.m3u8
重庆卫视高清,http://111.225.115.13:808/tsfile/live/1023_1.m3u8
广东卫视高清,http://111.225.115.13:808/tsfile/live/1024_1.m3u8
广西卫视,http://111.225.115.13:808/tsfile/live/0113_1.m3u8
吉林卫视高清,http://111.225.115.13:808/tsfile/live/1025_1.m3u8
海南卫视,http://111.225.115.13:808/tsfile/live/1026_1.m3u8
金鹰卡通,http://111.225.115.13:808/tsfile/live/1027_1.m3u8
金鹰纪实高清,http://111.225.115.13:808/tsfile/live/1028_1.m3u8
CETV2,http://111.225.115.13:808/tsfile/live/1029_1.m3u8
CETV4,http://111.225.115.13:808/tsfile/live/1030_1.m3u8
中国交通,http://111.225.115.13:808/tsfile/live/1031_1.m3u8
武术世界,http://111.225.115.13:808/tsfile/live/1032_1.m3u8
CCTV第一剧场,http://111.225.115.13:808/tsfile/live/1033_1.m3u8
CCTV风云剧场,http://111.225.115.13:808/tsfile/live/1034_1.m3u8
CCTV怀旧剧场,http://111.225.115.13:808/tsfile/live/1035_1.m3u8
CCTV风云音乐,http://111.225.115.13:808/tsfile/live/1036_1.m3u8
CCTV风云足球,http://111.225.115.13:808/tsfile/live/1037_1.m3u8
北京纪实高清,http://111.225.115.13:808/tsfile/live/1038_1.m3u8
高碑店-1,http://111.225.115.13:808/tsfile/live/1039_1.m3u8
邯郸新闻综合,http://111.225.115.13:808/tsfile/live/1040_1.m3u8
衡水综合,http://111.225.115.13:808/tsfile/live/1041_1.m3u8
快乐垂钓,http://111.225.115.13:808/tsfile/live/1042_1.m3u8
廊坊新闻,http://111.225.115.13:808/tsfile/live/1043_1.m3u8
秦皇岛-1,http://111.225.115.13:808/tsfile/live/1044_1.m3u8
唐山新闻综合,http://111.225.115.13:808/tsfile/live/1045_1.m3u8
张家口-1,http://111.225.115.13:808/tsfile/live/1046_1.m3u8





测试墙频道,#genre#
凤凰中文,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
凤凰资讯,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
凤凰香港,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
TVB功夫台,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
J2,http://198.16.100.90:8278/j2_twn/playlist.m3u8?tid=m22905da1d346&ct=18336&tsum=3b4998c4f5367bb820165f66b0caab0e
RTHK31,http://50.7.238.114:8278/rhk31_twn/playlist.m3u8?tid=MA6A6225600662256006&ct=19249&tsum=7b0adccccff4fded44e906e9d848ee35
RTHK32,http://50.7.238.114:8278/rhk32_twn/playlist.m3u8?tid=MBCB4455322944553229&ct=19226&tsum=60bac13753ada5abc8873783d6611ebd
TVBS欢乐台,http://198.16.100.90:8278/tvbshuanle_twn/playlist.m3u8?tid=MA5A9262292692622926&ct=19254&tsum=cd369d68a5d2c1a2fa04df748cda142c
年代新闻,http://50.7.238.114:8278/niandainews_twn/playlist.m3u8?tid=MBCB9184423891844238&ct=19249&tsum=ac0331d98099429b19c53fe6d20972ec
台视新闻,http://50.7.238.114:8278/ttvnews_twn/playlist.m3u8?tid=MBBB6637589866375898&ct=19234&tsum=d2c641a325bf02e0b68c4f245e0165b0
中天综合,http://50.7.238.114:8278/ctizhonghe/playlist.m3u8?tid=MBBB1520797915207979&ct=19193&tsum=3a6f7f0c591c2ec6678d51b741f290b2
中天娱乐,http://198.16.100.90:8278/ctient/playlist.m3u8?tid=MC9C7081133170811331&ct=19249&tsum=8b08b54208f3ee30e12f419d587f46ac
公视,http://50.7.238.114:8278/ctv_taiwan/playlist.m3u8?tid=MDCD6096520560965205&ct=19249&tsum=64237c7ffa0c00b62657a938247bcab0
民视,http://198.16.100.90:8278/ftvhd_taiwan/playlist.m3u8?tid=m15b424641a89&ct=18335&tsum=ba82cdbfb8253c45a13df5354e6d0dbc
民视新闻台,http://198.16.100.90:8278/ftvnew_taiwan/playlist.m3u8?tid=MA7A6968320369683203&ct=19249&tsum=e3b040434ed43f12a738964a100a0e59
三立都会台,http://50.7.238.114:8278/sanlidouhui_twn/playlist.m3u8?tid=md028b33ea0f7&ct=19361&tsum=1930e4b2cfbbd2f9f821af1c41e8d18d
东森超视,http://50.7.238.114:8278/ettvsuper/playlist.m3u8?tid=MB0B9022098390220983&ct=19249&tsum=594e3a93afe766cf27fd21b8addee391
东森戏剧,http://50.7.238.114:8278/ettvdrama/playlist.m3u8?tid=MA2A9945921599459215&ct=19249&tsum=c9097ecdf4a17c0922196dbf04b0c6e7
非凡新闻,http://50.7.238.114:8278/feifannews_twn/playlist.m3u8?tid=m050e7aad65f614336734&ct=17874&tsum=4ea1b829d195ac69a6c2ca51b21ae378
八大第1台,http://50.7.238.114:8278/badafirst/playlist.m3u8?tid=MBDB5904995459049954&ct=19193&tsum=ab627e00a84b423b5747a65289eec076
八大综合台,http://198.16.100.90:8278/badazhonghe/playlist.m3u8?tid=MCFC9951205299512052&ct=19249&tsum=dc4ca0de5e57c9f4caee0bb4e80c098a
华艺综合台,http://50.7.238.114:8278/weishichinese_twn/playlist.m3u8?ct=19226&tid=MA8A7894022878940228&tsum=c0323ce59263e0096d4181626874e17c
龙华戏剧,http://50.7.238.114:8278/lunghuaxiju_twn/playlist.m3u8?tid=MF2F2793524427935244&ct=19249&tsum=db1ef83fbbbae9a364979295fd690f7d
真武侠,http://1.62.64.252/0b926d37065dc656266be75dd9d25565.v.smtcdns.net/tx.flv.huya.com/src/1199632572132-1199632572132-7318565434771983384-2399265267720-10057-A-1703986510-1.flv
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
AXN台湾,http://198.16.100.90:8278/axn_twn/playlist.m3u8?tid=m1776995e9b3e16458394&ct=17874&tsum=b8a111d0b13c7761ce8b4e8f047adddb
Eleven,http://198.16.100.90:8278/golfchannel_twn/playlist.m3u8?tid=MFBF2798068027980680&ct=18393&tsum=d8204023f67120512c75a8882f121120
EYETV,http://50.7.238.114:8278/eyetvxiju_twn/playlist.m3u8?tid=ME3E6686724066867240&ct=19254&tsum=728fc49fcd53cd770381ffd87883b1d1
EYETV旅游,http://198.16.100.90:8278/eyetvtravel_twn/playlist.m3u8?tid=MFDF5066608450666084&ct=19254&tsum=0bb4cbfc0d32bff89ab5b3a5352fcf94
DiscoveryHD,http://50.7.238.114:8278/discoveryhd_twn/playlist.m3u8?tid=MF6F9560989795609897&ct=19254&tsum=5c76a2419ab5b56e7202248db95be60e
TLC旅游生活,http://50.7.238.114:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
亚洲旅游台,http://50.7.238.114:8278/asiatravel_twn/playlist.m3u8?tid=ma9ec30da9ef3&ct=18335&tsum=ff0bd9207f2c72a8c9bf38464433dc7d
亚太第一卫视,http://play2.one-tv.com/live/onetv.m3u8
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
五星体育,http://php.jdshipin.com:8880/bst.php?id=wxtyhd8m/8000000
博斯魅力,http://50.7.238.114:8278/bosisport1_twn/playlist.m3u8?tid=MCEC3596356835963568&ct=19234&tsum=b4f0f6248548de66e4ff5d230c130d1a
靖天国际台,http://198.16.100.90:8278/jingtianintl_twn/playlist.m3u8?tid=MC7C4153806141538061&ct=19254&tsum=79854f3ccdc23693ea39da52af54d35b
点掌财经,https://wsvideo.aniu.tv/live/aniu/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000?zgangd
东森财经,http://50.7.238.114:8278/ettvcaijing_twn/playlist.m3u8?tid=m999b5a0f7fca17599138&ct=17874&tsum=345085d2d6d4401fdb3da968dfee5a54
靖天卡通台,http://50.7.238.114:8278/jingtiancartoon_twn/playlist.m3u8?tid=m1465dab025b5&ct=18335&tsum=ba935e583d90bfbe1d1d9662e9ac600c
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
凤凰中文,http://mywlkj.ddns.net:754/tv/fhzw.m3u8 
凤凰资讯,http://mywlkj.ddns.net:754/tv/fhzx.m3u8 
凤凰香港,http://mywlkj.ddns.net:754/tv/fhhk.m3u8 
星光视界,http://mywlkj.ddns.net:754/tv/yximgs.php?id=69 
澳亚卫视,https://live.mastvnet.com/lsdream/lY44pmm/2000/live.m3u8
澳门Macau,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
TVBS asia 台湾,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2016/chunklist1.m3u8
纬来日本,http://50.7.238.114:8278/videolandjapan/playlist.m3u8?tid=MBAB7250273772502737&ct=19344&tsum=2b580b485643235654de4a1bbc9639cb
TVB星河,http://mywlkj.ddns.net:754/tv/xinghe.m3u8
TVB功夫,http://mywlkj.ddns.net:754/tv/action.m3u8
TVB功夫,http://mywlkj.ddns.net:754/tv/yximgs.php?id=68
探索频道,http://mywlkj.ddns.net:754/tv/tw.php?id=51 
TVBS NEWS,http://mywlkj.ddns.net:754/tv/tw.php?id=52 
八大戏剧,http://mywlkj.ddns.net:754/tv/tw.php?id=53 
三立戏剧,http://mywlkj.ddns.net:754/tv/tw.php?id=54 
中华小当家,http://mywlkj.ddns.net:754/tv/tw.php?id=55 
AMC电影台,http://mywlkj.ddns.net:754/tv/tw.php?id=56 
凤凰资讯,http://mywlkj.ddns.net:754/tv/tw.php?id=57 
探索亚洲,http://mywlkj.ddns.net:754/tv/tw.php?id=60 
NHK WORLD,http://mywlkj.ddns.net:754/tv/tw.php?id=61 
八大综合,http://mywlkj.ddns.net:754/tv/tw.php?id=63 
动物星球,http://mywlkj.ddns.net:754/tv/tw.php?id=64 
凤凰中文台,http://mywlkj.ddns.net:754/tv/tw.php?id=67 
凤凰资讯台,http://mywlkj.ddns.net:754/tv/tw.php?id=68 
凤凰香港台,http://mywlkj.ddns.net:754/tv/tw.php?id=69 
香港 卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港凤凰频道,http://1.62.64.252/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.flv
香港凤凰高清,http://113.64.145.61:8081/hls/38/index.m3u8
香港電台RTHK 34,https://livedoc.cgtn.com/1000d/prog_index.m3u8
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8
香港衛視,http://anren.live/HK/BSJDUFpB.m3u8?$720x576
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8?$1280x720
香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8?$1M1280x720
香港佛陀,https://js1.amtb.cn/liveedge/_definst_/livetv/playlist.m3u8?$1280x720
FTV Taiwan,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
TRTWORLD,http://mywlkj.ddns.net:754/tv/tw3.php?id=1 
TVBS NEWS,http://mywlkj.ddns.net:754/tv/tw3.php?id=3 
GTV 八大戏剧HD,http://mywlkj.ddns.net:754/tv/tw3.php?id=4 
三立戏剧台,http://mywlkj.ddns.net:754/tv/tw3.php?id=6 
AMC电影台,http://mywlkj.ddns.net:754/tv/tw3.php?id=7 
凤凰资讯台,http://mywlkj.ddns.net:754/tv/tw3.php?id=8 
纬来精彩HD,http://mywlkj.ddns.net:754/tv/tw3.php?id=9 
亚洲记录,http://mywlkj.ddns.net:754/tv/tw3.php?id=11 
NHK WORLD,http://mywlkj.ddns.net:754/tv/tw3.php?id=12 
GTV八大第1台HD,http://mywlkj.ddns.net:754/tv/tw3.php?id=13 
GTV八大综合台HD,http://mywlkj.ddns.net:754/tv/tw3.php?id=14 
动物星球,http://mywlkj.ddns.net:754/tv/tw3.php?id=15 
音乐欣赏,http://mywlkj.ddns.net:754/tv/tw3.php?id=16 
TVB翡翠台,http://mywlkj.ddns.net:754/tv/hiper25.php?id=1 
TVB 明珠台,http://mywlkj.ddns.net:754/tv/hiper25.php?id=2 
AnimalPlanet,http://198.16.100.90:8278/AnimalPlanet/playlist.m3u8?tid=MC3C3856400538564005&ct=19225&tsum=6255ab9649411a8a70c7cbf2ebd7eb23
Awani,http://198.16.100.90:8278/Awani/playlist.m3u8?tid=MB3B5555835155558351&ct=19225&tsum=148341f2ac3dfc57fd8bb8b2f6e4d190
AXN_台湾,http://50.7.238.114:8278/axn_twn/playlist.m3u8?tid=m1776995e9b3e16458394&ct=17874&tsum=b8a111d0b13c7761ce8b4e8f047adddb
BBC_World_News,http://50.7.238.114:8278/bbcnews_twn/playlist.m3u8?tid=ME2E9411781394117813&ct=19225&tsum=ffaa2caa60183eec89d730ed80b336d1
BBC1,http://198.16.100.90:8278/bbc1_antik/playlist.m3u8?tid=MF5F6677034466770344&ct=19225&tsum=7620e8a88546352c525938a2dee63a56
BBC2,http://198.16.100.90:8278/bbc2_antik/playlist.m3u8?tid=MA6A4519490645194906&ct=19225&tsum=9b7ac03eed5276fa8bda87e0e8e64ed1
Bloomberg,http://50.7.238.114:8278/bloomberg_twn/playlist.m3u8?tid=MBDB5111864051118640&ct=19254&tsum=20e267ffc313070f5fff457700929457
CBS_News,http://50.7.238.114:8278/cbsn_glo/playlist.m3u8?tid=ME2E7003518970035189&ct=19225&tsum=c1cc67ff59df6d6f608a400760be0bda
CNA,http://50.7.238.114:8278/cna/playlist.m3u8?tid=MFAF1272681512726815&ct=19225&tsum=4d6a781648283b1bb018bc5c098432d0
CNBC,http://50.7.238.114:8278/cnbc_twn/playlist.m3u8?tid=MCBC5251518852515188&ct=19254&tsum=37bd48b924a593e126344eae8baec162
ELEVEN_体育1台,http://50.7.238.114:8278/golfchannel_twn/playlist.m3u8?tid=MFBF2798068027980680&ct=18393&tsum=d8204023f67120512c75a8882f121120
EYETV旅游,http://50.7.238.114:8278/eyetvtravel_twn/playlist.m3u8?tid=MFDF5066608450666084&ct=19254&tsum=0bb4cbfc0d32bff89ab5b3a5352fcf94
EYETV戏剧,http://50.7.238.114:8278/eyetvxiju_twn/playlist.m3u8?tid=ME3E6686724066867240&ct=19254&tsum=728fc49fcd53cd770381ffd87883b1d1
EYETV戏剧,http://198.16.100.90:8278/eyetvxiju_twn/playlist.m3u8?tid=m379e8846d31b14432367&ct=17874&tsum=2c4c2acd16a5a5e00797ad6f4c4cb586
GOODTVCH02真理台,http://198.16.100.90:8278/good2_twn/playlist.m3u8?tid=ME9E3966510439665104&ct=19225&tsum=a2788b2ccea04a8a8082d663fb7838e5
M-BBCLifestyle,http://198.16.100.90:8278/bbclifestyle_twn/playlist.m3u8?tid=MFCF4299842642998426&ct=19225&tsum=d9cac5a62e5c33574ac9c3e860e01623
M--SkyZ,http://198.16.100.90:8278/skynews_antik/playlist.m3u8?tid=MA7A8995522289955222&ct=19225&tsum=017cd1040a70d579955560a0c550c0f2
MusicTV,http://198.16.100.90:8278/MusicTV/playlist.m3u8?tid=MFEF2771586927715869&ct=19225&tsum=25aeb843227531bfab3d9fde062323b2
SkySportsCricket,http://198.16.100.90:8278/tiankongcricket/playlist.m3u8?tid=MF0F2840305428403054&ct=19225&tsum=b212d3a5e0f928f816ba4653a3b31f6d
TLC旅游生活,http://198.16.100.90:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
TV8,http://198.16.100.90:8278/TV8/playlist.m3u8?tid=MDFD8437455184374551&ct=19225&tsum=ea08ca3d3651a75f499af2fc429eee35
TVB_J2,http://50.7.238.114:8278/j2_twn/playlist.m3u8?tid=MA8A1176878411768784&ct=19225&tsum=fea41bb592165942b9971148376f8b70
TVBS,http://50.7.238.114:8278/tvbs/playlist.m3u8?tid=MDED5111960351119603&ct=19226&tsum=49931e2d3885c468d56ffae2c2db9e6e
TVBS,http://198.16.100.90:8278/tvbs/playlist.m3u8?tid=MF8F6036660760366607&ct=19225&tsum=28b93d22eed82973d85656ff0a6978c5
TVBS欢乐台,http://50.7.238.114:8278/tvbshuanle_twn/playlist.m3u8?ct=19193&tid=MC8C2318787923187879&tsum=394d2b9af3df7846e2cdc60d69dd4219
TVBS欢乐台,http://198.16.100.90:8278/tvbshuanle_twn/playlist.m3u8?tid=MA9A4111409641114096&ct=19225&tsum=600f3056bba6413dec3155efd19e2d20
ViuTV6,http://50.7.238.114:8278/viusix_twn/playlist.m3u8?tid=MD7D9950629799506297&ct=19234&tsum=83ba3013be3e325b775bcd348b38eab1
阿里郎_Arirang,http://50.7.238.114:8278/arirang_twn/playlist.m3u8?tid=MF5F3988861839888618&ct=19249&tsum=781d490a6abe9f48f5b93e211cbe0307
爱尔达体育1台,http://50.7.238.114:8278/eltasport_twn/playlist.m3u8?tid=md3567b35401611916221&ct=17874&tsum=be2a069324faa7f0737ca0d396d43745
爱尔达体育1台,http://198.16.100.90:8278/eltasport_twn/playlist.m3u8?tid=md3567b35401611916221&ct=17874&tsum=be2a069324faa7f0737ca0d396d43745
爱尔达体育1台,http://198.16.100.90:8278/eltasport_twn/playlist.m3u8?tid=MF1F8884668388846683&ct=19249&tsum=b676f636b8ef285596dc6512fc4659d4
爱尔达体育2,http://50.7.238.114:8278/eltasport2_twn/playlist.m3u8?tid=ME3E4844502848445028&ct=19317&tsum=035fc643389fcb4a6bf124bca1248aab
爱尔达体育2台,http://198.16.100.90:8278/eltasport_twn/playlist.m3u8?tid=MB5B8133126081331260&ct=19225&tsum=5cb9d121709b107014d31cf856f3572e
爱尔达体育2台,http://198.16.100.90:8278/eltasport2_twn/playlist.m3u8?tid=MB2B3966739039667390&ct=19249&tsum=20bdbd3a22909e8d89aabe7a923c8c5b
八大第一台,http://50.7.238.114:8278/badafirst/playlist.m3u8?tid=mb8efded78b4e12042621&ct=17874&tsum=028ad819cd9a0f949a043d652fa3e164
八大戏剧,http://198.16.100.90:8278/badadrama/playlist.m3u8?tid=m4970c4e1b988&ct=18335&tsum=20cb1d15d4e116ab9e44edb542cf51a5
八大戏剧,http://198.16.100.90:8278/badadrama/playlist.m3u8?tid=m4a65d3abd9ee13871929&ct=17924&tsum=8e5ef501e42d00cdc6a761ca3dc693d8
八大综合,http://50.7.238.114:8278/badazhonghe/playlist.m3u8?ct=19225&tid=MC7C4692263546922635&tsum=ffdc7a6397b511103e0df0b92e678790
八大综合,http://198.16.100.90:8278/badazhonghe/playlist.m3u8?tid=mfb8d64b6276514171054&ct=17874&tsum=a87466c997089ea7dce98cd17301667d
